experiment,regime,timestamp,host,git_commit,slurm_job_id,slurm_array_task_id,instance_name,instance_hash,n_trips,max_vehicles,schedule_hash,load_hash,fleet,dh_min_total,energy_charged_kwh,ops_cost,obj_model,energy_cost_model,oracle_tier,solver_backend,solver_status,solver_obj,solver_bound,solver_mip_gap,solver_lp_obj,solver_lp_mip_gap_abs,solver_wall_s,solver_lp_wall_s,solver_n_vars,solver_n_int,solver_n_constrs,econ_bill,econ_system_cost_delta,econ_total_private,econ_total_system,econ_energy_kwh,x_tag,x_iter,x_alpha,x_sweep_slot,x_delta,x_idx,x_outcome_type,x_cycle_length
phase1-static,taker,2026-08-14T22:33:33.924235+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50889,27,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,72359e02d4e0,3,162.0,89.7,3162.0,3240.2431917980302,78.24319179803024,exact-milp/taker,GRB,OPTIMAL,3240.2431917980302,3240.2431917980302,0.0,3119.9999999999995,120.2431917980307,22.42485237121582,0.04801154136657715,3004,924,2913,87.78697179803002,83.01508179803001,3249.78697179803,3245.01508179803,89.7,s1_n12_duck_b0.002_a0.5,,,,,,,
phase1-static,strategic,2026-08-14T22:34:00.079248+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50889,27,syn-s1-n12,3406ecdf08f7,12,6,3808242908cd,d22593830d6f,3,162.0,89.7,3162.0,3242.8871375818117,80.88713758181166,exact-milp/strategic-pwl16,GRB,OPTIMAL,3242.8871375818117,3242.887137581811,1.4022916357969974e-16,3120.000000000001,122.88713758181075,26.00210189819336,0.0439300537109375,3032,924,3361,86.25131758181166,83.56922758181166,3248.2513175818117,3245.5692275818114,89.7,s1_n12_duck_b0.002_a0.5,,,,,,,
phase1-static,dictator,2026-08-14T22:34:26.821644+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50889,27,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,d22593830d6f,3,162.0,89.7,3162.0,3242.8871375818117,80.88713758181166,exact-milp/dictator-pwl16,GRB,OPTIMAL,3242.8871375818117,3242.8871375818117,0.0,3120.000000000001,122.88713758181075,26.601928234100342,0.04549288749694824,3032,924,3361,86.25131758181166,83.56922758181166,3248.2513175818117,3245.5692275818114,89.7,s1_n12_duck_b0.002_a0.5,,,,,,,
phase1-loop,taker-iteration,2026-08-14T22:35:18.366197+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,72359e02d4e0,3,162.0,89.7,3162.0,3240.2431917980302,78.24319179803024,exact-milp/taker,GRB,OPTIMAL,3240.2431917980302,3240.2431917980302,0.0,3120.0000000000005,120.24319179802978,31.46627688407898,0.043894052505493164,3004,924,2913,87.78697179803002,83.01508179803001,3249.78697179803,3245.01508179803,89.7,loop,0,1.0,,,,,
phase1-loop,taker-iteration,2026-08-14T22:35:42.666147+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,4ff6c8da99b0,3,162.0,90.0,3162.0,3246.198670504354,84.19867050435414,exact-milp/taker,GRB,OPTIMAL,3246.198670504354,3246.198670504354,0.0,3120.0,126.19867050435414,24.014272689819336,0.06099963188171387,3004,924,2913,95.42867050435393,89.45667050435391,3257.428670504354,3251.456670504354,90.0,loop,1,1.0,,,,,
phase1-loop,taker-iteration,2026-08-14T22:36:06.962131+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,160e1bf486d9,72359e02d4e0,3,162.0,89.7,3162.0,3240.95719179803,78.95719179803018,exact-milp/taker,GRB,OPTIMAL,3240.95719179803,3240.95719179803,0.0,3120.0000000000005,120.95719179802973,24.154858350753784,0.04810595512390137,3004,924,2913,87.78697179803002,83.01508179803001,3249.78697179803,3245.01508179803,89.7,loop,2,1.0,,,,,
phase1-loop,taker-iteration,2026-08-14T22:36:28.839615+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,0c4c04962f44,4ff6c8da99b0,3,162.0,90.0,3162.0,3246.198670504354,84.19867050435414,exact-milp/taker,GRB,OPTIMAL,3246.198670504354,3246.198670504354,0.0,3119.9999999999995,126.1986705043546,21.726662397384644,0.0489346981048584,3004,924,2913,95.42867050435393,89.45667050435391,3257.428670504354,3251.456670504354,90.0,loop,3,1.0,,,,,
phase1-loop,taker-iteration,2026-08-14T22:36:53.447387+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,160e1bf486d9,72359e02d4e0,3,162.0,89.7,3162.0,3240.95719179803,78.95719179803018,exact-milp/taker,GRB,OPTIMAL,3240.95719179803,3240.95719179803,0.0,3120.0000000000005,120.95719179802973,24.451587677001953,0.050339460372924805,3004,924,2913,87.78697179803002,83.01508179803001,3249.78697179803,3245.01508179803,89.7,loop,4,1.0,,,,cycle,2
phase1-static,uncontrolled,2026-08-14T22:33:13.232727+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,c6213cb3546e,cf7dbfff0f68,3,162.0,89.7,3162.0,3271.762935621723,109.76293562172305,policy/uncontrolled-charge-on-arrival,GRB,OPTIMAL,3271.762935621723,3271.762935621723,0.0,3119.9999999999977,151.76293562172532,34.15506410598755,0.08317899703979492,3004,924,2913,126.74327099289559,123.9397409928956,3288.7432709928958,3285.9397409928956,89.69999999999999,s1_n12_duck_b0.002_a1,,,,,,,
phase1-static,taker,2026-08-14T22:33:39.690622+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,72359e02d4e0,3,162.0,89.7,3162.0,3240.2431917980302,78.24319179803024,exact-milp/taker,GRB,OPTIMAL,3240.2431917980302,3240.2431917980302,0.0,3120.0000000000005,120.24319179802978,26.24657678604126,0.04665827751159668,3004,924,2913,87.78697179803002,83.01508179803001,3249.78697179803,3245.01508179803,89.7,s1_n12_duck_b0.002_a1,,,,,,,
phase1-static,strategic,2026-08-14T22:34:11.177434+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,3808242908cd,d22593830d6f,3,162.0,89.7,3162.0,3242.8871375818117,80.88713758181166,exact-milp/strategic-pwl16,GRB,OPTIMAL,3242.8871375818117,3242.887137581811,1.4022916357969974e-16,3120.000000000001,122.88713758181075,31.339089155197144,0.04467415809631348,3032,924,3361,86.25131758181166,83.56922758181166,3248.2513175818117,3245.5692275818114,89.7,s1_n12_duck_b0.002_a1,,,,,,,
phase1-static,dictator,2026-08-14T22:34:46.753004+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50888,26,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,d22593830d6f,3,162.0,89.7,3162.0,3242.8871375818117,80.88713758181166,exact-milp/dictator-pwl16,GRB,OPTIMAL,3242.8871375818117,3242.8871375818117,0.0,3120.000000000001,122.88713758181075,35.41580891609192,0.054648637771606445,3032,924,3361,86.25131758181166,83.56922758181166,3248.2513175818117,3245.5692275818114,89.7,s1_n12_duck_b0.002_a1,,,,,,,
phase1-loop,taker-iteration,2026-08-14T22:36:02.796578+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3276.1231917980303,114.12319179803035,exact-milp/taker,GRB,OPTIMAL,3276.1231917980303,3276.12319179803,1.3880654794207715e-16,3120.0000000000005,156.1231917980299,37.00824189186096,0.057916879653930664,3004,924,2913,161.84209179803003,137.98264179803002,3323.84209179803,3299.98264179803,89.7,loop,0,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:36:45.588507+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,4ff6c8da99b0,3,162.0,90.0,3162.0,3283.269670504354,121.26967050435405,exact-milp/taker,GRB,OPTIMAL,3283.269670504354,3283.269670504354,0.0,3120.0,163.26967050435405,42.59085130691528,0.04945635795593262,3004,924,2913,179.2046705043539,149.34467050435393,3341.204670504354,3311.344670504354,90.0,loop,1,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:37:16.406256+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,72359e02d4e0,3,162.0,89.7,3162.0,3289.83791679803,127.83791679803016,exact-milp/taker,GRB,OPTIMAL,3289.83791679803,3289.83791679803,0.0,3119.9999999999995,169.83791679803062,30.68472957611084,0.04942154884338379,3004,924,2913,161.84209179803003,137.98264179803002,3323.84209179803,3299.98264179803,89.7,loop,2,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:38:02.065410+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,160e1bf486d9,c26ec3a1d7d0,3,162.0,89.7,3162.0,3298.240950769339,136.24095076933918,exact-milp/taker,GRB,OPTIMAL,3298.240950769339,3298.240950769339,0.0,3120.0,178.24095076933918,45.51709175109863,0.04738259315490723,3004,924,2913,166.80528826933943,142.9458382693394,3328.8052882693396,3304.945838269339,89.7,loop,3,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:38:34.971598+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,8a8298f8e261,3,162.0,89.7,3162.0,3294.5970503990666,132.59705039906657,exact-milp/taker,GRB,OPTIMAL,3294.5970503990666,3294.5970503990666,0.0,3119.9999999999995,174.59705039906703,32.776345014572144,0.045227766036987305,3004,924,2913,167.43582539906686,143.57637539906688,3329.4358253990667,3305.576375399067,89.7,loop,4,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:39:22.924954+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,9049073c825a,aa99613b7117,3,162.0,89.7,3162.0,3291.1636226443393,129.16362264433928,exact-milp/taker,GRB,OPTIMAL,3291.1636226443393,3291.1636226443393,0.0,3120.0000000000005,171.16362264433883,47.8163206577301,0.04965806007385254,3004,924,2913,199.54728826933942,159.3168382693394,3361.5472882693393,3321.3168382693393,89.7,loop,5,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:40:08.032685+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,8056070e980e,3,162.0,90.0,3162.0,3293.3522399323742,131.35223993237423,exact-milp/taker,GRB,OPTIMAL,3293.3522399323742,3293.352239932374,1.3808038671739587e-16,3120.0,173.35223993237423,44.972527265548706,0.05081367492675781,3004,924,2913,182.27573993237414,152.41573993237415,3344.275739932374,3314.415739932374,90.0,loop,6,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:40:47.119385+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,160e1bf486d9,72359e02d4e0,3,162.0,89.7,3162.0,3289.31982382928,127.31982382927981,exact-milp/taker,GRB,OPTIMAL,3289.31982382928,3289.31982382928,0.0,3119.9999999999995,169.31982382928027,38.946871519088745,0.04903697967529297,3004,924,2913,161.84209179803003,137.98264179803002,3323.84209179803,3299.98264179803,89.7,loop,7,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:41:29.785554+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,c26ec3a1d7d0,3,162.0,89.7,3162.0,3301.4221214724644,139.42212147246437,exact-milp/taker,GRB,OPTIMAL,3301.4221214724644,3301.4221214724644,0.0,3120.0,181.42212147246437,42.5312659740448,0.050900936126708984,3004,924,2913,166.80528826933943,142.9458382693394,3328.8052882693396,3304.945838269339,89.7,loop,8,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:42:06.959030+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,90de7a280822,8a8298f8e261,3,162.0,89.7,3162.0,3294.360994930317,132.3609949303168,exact-milp/taker,GRB,OPTIMAL,3294.360994930317,3294.360994930317,0.0,3119.9999999999995,174.36099493031725,37.03851008415222,0.04798269271850586,3004,924,2913,167.43582539906686,143.57637539906688,3329.4358253990667,3305.576375399067,89.7,loop,9,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:42:45.476405+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,ce9352a6802e,aa99613b7117,3,162.0,89.7,3162.0,3292.4932674685583,130.49326746855832,exact-milp/taker,GRB,OPTIMAL,3292.4932674685583,3292.4932674685583,0.0,3120.0000000000005,172.49326746855786,38.383841037750244,0.05014681816101074,3004,924,2913,199.54728826933942,159.3168382693394,3361.5472882693393,3321.3168382693393,89.7,loop,10,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:43:28.311246+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,8056070e980e,3,162.0,90.0,3162.0,3293.6883805573743,131.68838055737433,exact-milp/taker,GRB,OPTIMAL,3293.6883805573743,3293.6883805573743,0.0,3120.0,173.68838055737433,42.69351530075073,0.0493168830871582,3004,924,2913,182.27573993237414,152.41573993237415,3344.275739932374,3314.415739932374,90.0,loop,11,0.5,,,,cycle,5
phase1-static,uncontrolled,2026-08-14T22:33:16.706138+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,8aa090dbe1b7,dadc44947ba7,3,162.0,89.7,3162.0,3271.762935621723,109.76293562172305,policy/uncontrolled-charge-on-arrival,GRB,OPTIMAL,3271.762935621723,3271.762935621723,0.0,3119.9999999999995,151.7629356217235,40.301830530166626,0.05743837356567383,3004,924,2913,203.7195835561386,190.0105335561386,3365.719583556139,3352.0105335561384,89.7,s1_n12_duck_b0.01_a0.5,,,,,,,
phase1-static,taker,2026-08-14T22:33:49.124904+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3276.1231917980303,114.12319179803035,exact-milp/taker,GRB,OPTIMAL,3276.1231917980303,3276.12319179803,1.3880654794207715e-16,3120.0000000000005,156.1231917980299,32.286972999572754,0.04790163040161133,3004,924,2913,161.84209179803003,137.98264179803002,3323.84209179803,3299.98264179803,89.7,s1_n12_duck_b0.01_a0.5,,,,,,,
phase1-static,strategic,2026-08-14T22:34:36.829294+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,55ce3d347b23,d22593830d6f,3,162.0,89.7,3162.0,3278.7671375818118,116.76713758181177,exact-milp/strategic-pwl16,GRB,OPTIMAL,3278.7671375818118,3278.7671375818113,1.386946165447583e-16,3120.000000000001,158.76713758181086,47.56204652786255,0.045552968978881836,3032,924,3361,143.58803758181165,130.17758758181165,3305.5880375818115,3292.1775875818116,89.7,s1_n12_duck_b0.01_a0.5,,,,,,,
phase1-static,dictator,2026-08-14T22:35:25.645549+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50891,29,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,d22593830d6f,3,162.0,89.7,3162.0,3278.7671375818118,116.76713758181177,exact-milp/dictator-pwl16,GRB,OPTIMAL,3278.7671375818118,3278.7671375818113,1.386946165447583e-16,3120.000000000001,158.76713758181086,48.68527603149414,0.03988766670227051,3032,924,3361,143.58803758181165,130.17758758181165,3305.5880375818115,3292.1775875818116,89.7,s1_n12_duck_b0.01_a0.5,,,,,,,
phase1-loop,taker-iteration,2026-08-14T22:36:50.417044+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50890,28,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3276.1231917980303,114.12319179803035,exact-milp/taker,GRB,OPTIMAL,3276.1231917980303,3276.123191798029,4.1641964382623146e-16,3120.0000000000005,156.1231917980299,59.228842973709106,0.05857682228088379,3004,924,2913,161.84209179803003,137.98264179803002,3323.84209179803,3299.98264179803,89.7,loop,0,1.0,,,,,
phase1-loop,taker-iteration,2026-08-14T22:37:42.001751+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50890,28,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,8056070e980e,3,162.0,90.0,3162.0,3284.5557399323743,122.55573993237431,exact-milp/taker,GRB,OPTIMAL,3284.5557399323743,3284.5557399323743,0.0,3119.9999999999995,164.55573993237476,51.35646843910217,0.04900383949279785,3004,924,2913,182.27573993237414,152.41573993237415,3344.275739932374,3314.415739932374,90.0,loop,1,1.0,,,,,
phase1-loop,taker-iteration,2026-08-14T22:38:23.045209+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50890,28,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3276.1231917980303,114.12319179803035,exact-milp/taker,GRB,OPTIMAL,3276.1231917980303,3276.12319179803,1.3880654794207715e-16,3119.9999999999995,156.1231917980308,40.88547492027283,0.05405879020690918,3004,924,2913,161.84209179803003,137.98264179803002,3323.84209179803,3299.98264179803,89.7,loop,2,1.0,,,,cycle,2
phase1-static,uncontrolled,2026-08-14T22:33:17.299038+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50890,28,syn-s1-n12,3406ecdf08f7,12,6,c6213cb3546e,cf7dbfff0f68,3,162.0,89.7,3162.0,3271.762935621723,109.76293562172305,policy/uncontrolled-charge-on-arrival,GRB,OPTIMAL,3271.762935621723,3271.762935621723,0.0,3119.9999999999977,151.76293562172532,38.21690225601196,0.07885146141052246,3004,924,2913,185.0515109928956,171.0338609928956,3347.0515109928956,3333.033860992896,89.69999999999999,s1_n12_duck_b0.01_a1,,,,,,,
phase1-static,taker,2026-08-14T22:33:44.506391+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50890,28,syn-s1-n12,3406ecdf08f7,12,6,90de7a280822,72359e02d4e0,3,162.0,89.7,3162.0,3276.1231917980303,114.12319179803035,exact-milp/taker,GRB,OPTIMAL,3276.1231917980303,3276.1231917980303,0.0,3119.9999999999995,156.1231917980308,26.974054098129272,0.05701184272766113,3004,924,2913,161.84209179803003,137.98264179803002,3323.84209179803,3299.98264179803,89.7,s1_n12_duck_b0.01_a1,,,,,,,
phase1-static,strategic,2026-08-14T22:34:25.868363+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50890,28,syn-s1-n12,3406ecdf08f7,12,6,2b85df44c3dc,d22593830d6f,3,162.0,89.7,3162.0,3278.7671375818118,116.76713758181177,exact-milp/strategic-pwl16,GRB,OPTIMAL,3278.7671375818118,3278.7671375818113,1.386946165447583e-16,3120.000000000001,158.76713758181086,41.20116448402405,0.053029537200927734,3032,924,3361,143.58803758181165,130.17758758181165,3305.5880375818115,3292.1775875818116,89.7,s1_n12_duck_b0.01_a1,,,,,,,
phase1-static,dictator,2026-08-14T22:35:51.039764+00:00,en-cc-unicorn-cpu-76.coecis.cornell.edu,4cf37e9,50890,28,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,d22593830d6f,3,162.0,89.7,3162.0,3278.7671375818118,116.76713758181177,exact-milp/dictator-pwl16,GRB,OPTIMAL,3278.7671375818118,3278.7671375818113,1.386946165447583e-16,3120.000000000001,158.76713758181086,84.97936296463013,0.04909157752990723,3032,924,3361,143.58803758181165,130.17758758181165,3305.5880375818115,3292.1775875818116,89.7,s1_n12_duck_b0.01_a1,,,,,,,
phase1-loop,taker-iteration,2026-08-14T22:40:32.533364+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3455.52319179803,293.52319179803,exact-milp/taker,GRB,OPTIMAL,3455.52319179803,3455.52319179803,0.0,3120.0000000000005,335.52319179802953,98.04310417175293,0.043158769607543945,3004,924,2913,532.1176917980301,412.82044179803,3694.11769179803,3574.82044179803,89.7,loop,0,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:42:46.861667+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,4a551fa55a71,8056070e980e,3,162.0,90.0,3162.0,3464.5557399323743,302.5557399323743,exact-milp/taker,GRB,OPTIMAL,3464.5557399323743,3464.5557399323743,0.0,3120.0,344.5557399323743,134.115793466568,0.05208396911621094,3004,924,2913,601.1557399323742,451.85573993237415,3763.155739932374,3613.855739932374,90.0,loop,1,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:44:25.015421+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,0c4c04962f44,ae17166e9dfa,3,162.0,90.0,3162.0,3484.676019745034,322.67601974503395,exact-milp/taker,GRB,OPTIMAL,3484.676019745034,3484.676019745034,0.0,3119.9999999999986,364.6760197450353,98.01903653144836,0.05049848556518555,3004,924,2913,524.7243947450338,418.16989474503384,3686.724394745034,3580.169894745034,90.0,loop,2,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:45:58.055473+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,8a8298f8e261,3,162.0,89.7,3162.0,3491.339675399067,329.3396753990669,exact-milp/taker,GRB,OPTIMAL,3491.339675399067,3491.339675399067,0.0,3119.9999999999977,371.33967539906916,92.89101505279541,0.04584002494812012,3004,924,2913,537.7114253990669,418.4141753990669,3699.7114253990667,3580.414175399067,89.7,loop,3,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:47:48.778158+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,c26ec3a1d7d0,3,162.0,89.7,3162.0,3504.0740445193396,342.0740445193396,exact-milp/taker,GRB,OPTIMAL,3504.0740445193396,3504.0740445193396,0.0,3120.000000000001,384.0740445193387,110.59042310714722,0.045928955078125,3004,924,2913,537.0808882693395,417.7836382693394,3699.0808882693395,3579.7836382693395,89.7,loop,4,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:49:50.398268+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,17329d9567f0,caa08e884e35,3,162.0,89.7,3162.0,3507.8285374259626,345.8285374259626,exact-milp/taker,GRB,OPTIMAL,3507.8285374259626,3507.8285374259626,0.0,3120.0,387.8285374259626,121.48832678794861,0.04398226737976074,3004,924,2913,564.2730374259627,455.05078742596265,3726.2730374259627,3617.050787425963,89.7,loop,5,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:51:41.679764+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,8a8298f8e261,3,162.0,89.7,3162.0,3494.7190816490665,332.71908164906654,exact-milp/taker,GRB,OPTIMAL,3494.7190816490665,3494.7190816490665,0.0,3120.0,374.71908164906654,111.14384627342224,0.05060744285583496,3004,924,2913,537.7114253990669,418.4141753990669,3699.7114253990667,3580.414175399067,89.7,loop,6,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:54:07.514656+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,67668c1713a1,aa99613b7117,3,162.0,89.7,3162.0,3480.539243738089,318.5392437380892,exact-milp/taker,GRB,OPTIMAL,3480.539243738089,3480.539243738089,0.0,3120.0,360.5392437380892,145.69784665107727,0.043312788009643555,3004,924,2913,700.7908882693393,499.63863826933937,3862.790888269339,3661.6386382693395,89.7,loop,7,0.5,,,,,
phase1-loop,taker-iteration,2026-08-14T22:55:42.056806+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,4a551fa55a71,8056070e980e,3,162.0,90.0,3162.0,3487.1563649323743,325.15636493237434,exact-milp/taker,GRB,OPTIMAL,3487.1563649323743,3487.1563649323743,0.0,3120.000000000002,367.1563649323725,94.41190314292908,0.04355454444885254,3004,924,2913,601.1557399323742,451.85573993237415,3763.155739932374,3613.855739932374,90.0,loop,8,0.5,,,,cycle,7
phase1-static,uncontrolled,2026-08-14T22:33:17.028949+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,8aa090dbe1b7,dadc44947ba7,3,162.0,89.7,3162.0,3271.762935621723,109.76293562172305,policy/uncontrolled-charge-on-arrival,GRB,OPTIMAL,3271.762935621723,3271.762935621723,0.0,3119.9999999999995,151.7629356217235,40.53750038146973,0.06007575988769531,3004,924,2913,492.79198355613863,424.2467335561386,3654.791983556139,3586.2467335561387,89.7,s1_n12_duck_b0.05_a0.5,,,,,,,
phase1-static,taker,2026-08-14T22:34:55.628291+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3455.52319179803,293.52319179803,exact-milp/taker,GRB,OPTIMAL,3455.52319179803,3455.52319179803,0.0,3120.000000000001,335.5231917980291,98.4671688079834,0.04845571517944336,3004,924,2913,532.1176917980301,412.82044179803,3694.11769179803,3574.82044179803,89.7,s1_n12_duck_b0.05_a0.5,,,,,,,
phase1-static,strategic,2026-08-14T22:36:53.961171+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,81fa2479d955,d22593830d6f,3,162.0,89.7,3162.0,3458.1671375818114,296.1671375818114,exact-milp/strategic-pwl16,GRB,OPTIMAL,3458.1671375818114,3458.16713758181,3.944985879466093e-16,3120.000000000001,338.1671375818105,118.19081115722656,0.044672489166259766,3032,924,3361,430.27163758181166,363.21938758181165,3592.271637581812,3525.2193875818116,89.7,s1_n12_duck_b0.05_a0.5,,,,,,,
phase1-static,dictator,2026-08-14T22:38:54.361880+00:00,jingjie-cpu-06.mae.cornell.edu,4cf37e9,50893,31,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,d22593830d6f,3,162.0,89.7,3162.0,3458.1671375818114,296.1671375818114,exact-milp/dictator-pwl16,GRB,OPTIMAL,3458.1671375818114,3458.1671375818114,0.0,3120.000000000001,338.1671375818105,120.26674914360046,0.043554067611694336,3032,924,3361,430.27163758181166,363.21938758181165,3592.271637581812,3525.2193875818116,89.7,s1_n12_duck_b0.05_a0.5,,,,,,,
