lb_best,ub_ch,zd_minus_lb,method,seed,n_trips,b,outcome,certified,final_gap,oracle_calls,oracle_calls_clean,oracle_calls_stab,n_columns,serious_steps,null_steps,wall_clean_s,wall_stab_s,total_solver_wall_s,dictator_wall_s,broadcast_tv,broadcast_linf_max,broadcast_points,uplift_lo,uplift_hi,z_d_ub,tol_d,epsilon,budget,backend,mip_version,source_commit
2355.24781198,2355.24808044,0.0123630028311,a3,2,12,0.01,certified,True,0.000268459327344,30,16,14,25,8,6,25.1432549953,24.5987291336,49.741984129,21.7857291698,2.72808904395,0.516478702745,15,-0.0079054564967,0.00236300283086,2355.25017498,0.01,0.01,240,GRB,1.17.6,84a5ead
4211.87101398,4211.87149135,0.0412268602822,a3,3,12,0.01,certified,True,0.000477366638734,44,23,21,24,4,17,1878.56323552,2646.51912403,4525.08235955,971.496048927,1.97853409965,0.318,22,0.0207494936431,0.031226860282,4211.90224084,0.01,0.01,240,GRB,1.17.6,84a5ead
3261.57383828,3261.57467494,0.122965878529,a3,4,12,0.01,certified,True,0.000836653318402,48,25,23,29,8,15,2074.68059134,2473.86218333,4548.54277468,908.493010759,2.54281104671,0.395,24,0.10212922521,0.112965878529,3261.68680416,0.01,0.01,240,GRB,1.17.6,84a5ead
3304.65602745,3304.6564506,2.85457692805,a3,5,12,0.01,certified,True,0.000423146847879,18,10,8,17,7,1,294.696563244,618.179429054,912.875992298,894.736999035,2.99165410637,0.509,9,2.8341537812,2.84457692805,3307.50060438,0.01,0.01,240,GRB,1.17.6,84a5ead
2365.18803004,2365.18835674,0.198266320713,a3,6,12,0.01,certified,True,0.000326700914684,58,30,28,34,5,23,71.9529690742,72.671006918,144.623975992,37.4406161308,4.26225298044,0.539,29,0.177939619798,0.188266320713,2365.37629636,0.01,0.01,240,GRB,1.17.6,84a5ead
3206.30136278,3206.30195225,0.110026906437,a3,7,12,0.01,certified,True,0.000589466629208,64,33,31,39,5,26,1148.5343554,1280.13597775,2428.67033315,272.407759905,2.14104079596,0.475358315057,32,0.0894374398076,0.100026906437,3206.40138969,0.01,0.01,240,GRB,1.17.6,84a5ead
3280.39658255,3280.39735175,0.327664259098,a3,8,12,0.01,certified,True,0.000769202652918,48,25,23,27,4,19,109.021794081,149.046222448,258.068016529,48.6995377541,1.89047062836,0.353308521585,24,0.306895056444,0.317664259097,3280.71424681,0.01,0.01,240,GRB,1.17.6,84a5ead
2396.28961988,2396.28992095,2.84341525366,a3,9,12,0.01,certified,True,0.000301074393064,22,12,10,18,8,2,20.4577915668,17.3441038132,37.80189538,12.521340847,3.5679069293,0.778450436336,11,2.82311417927,2.83341525366,2399.12303513,0.01,0.01,240,GRB,1.17.6,84a5ead
3236.94994898,3236.95073327,0.0335154036884,a3,10,12,0.01,certified,True,0.000784291077252,76,39,37,43,6,31,1443.15353608,1864.95969582,3308.1132319,661.108467102,2.76322377877,0.378880477239,38,0.0127311126107,0.0235154036882,3236.97346438,0.01,0.01,240,GRB,1.17.6,84a5ead
4166.14076573,4166.14076573,0.0100000000002,a3,11,12,0.01,certified,True,0,56,29,27,28,1,26,255.297199726,284.062452793,539.359652519,23.391753912,1.04906728239,0.274,28,-0.0100000000002,0,4166.14076573,0.01,0.01,240,GRB,1.17.6,167297a
3200.00137288,3200.00199947,1.35630385915,a3,12,12,0.01,certified,True,0.000626590085631,54,28,26,30,4,22,535.342810869,550.823395252,1086.16620612,271.823093653,1.59016000087,0.175067520644,27,1.33567726907,1.34630385915,3201.34767674,0.01,0.01,240,GRB,1.17.6,84a5ead
4205.82013406,4205.82079856,0.0106112386475,a3,13,12,0.01,certified,True,0.000664494323246,50,26,24,27,4,20,285.159157991,399.610763073,684.769921064,309.253923416,1.91209488991,0.381,25,-0.0100532556762,0.000611238647252,4205.8207453,0.01,0.01,240,GRB,1.17.6,84a5ead
3266.4104974,3266.41112373,0.012908589486,a3,14,12,0.01,certified,True,0.000626326078418,54,28,26,33,6,20,183.032067776,222.302471399,405.334539175,74.1792964935,1.92288237276,0.315875,27,-0.00771773659289,0.00290858948574,3266.41340599,0.01,0.01,240,GRB,1.17.6,84a5ead
3279.75975177,3279.76019388,2.68177361802,a3,15,12,0.01,certified,True,0.000442114373982,40,21,19,26,6,13,50.8590137959,86.4238379002,137.282851696,43.5936648846,2.13365050471,0.437,20,2.66133150365,2.67177361802,3282.43152539,0.01,0.01,240,GRB,1.17.6,167297a
3176.59912487,3176.59951099,0.0106406126047,a3,0,8,0.05,certified,True,0.000386116027585,32,17,15,18,3,12,10.6251058578,11.0140657425,21.6391716003,6.89982104301,2.776014138,0.515,16,-0.00974550342335,0.000640612604457,3176.59976548,0.01,0.01,240,GRB,1.17.6,167297a
3101.35487719,3101.35512475,0.0111798223643,a3,1,8,0.05,certified,True,0.00024755859431,28,15,13,15,4,9,7.51085519791,8.4452445507,15.9560997486,3.9389231205,1.24885622831,0.26,14,-0.00906773623046,0.00117982236407,3101.35605701,0.01,0.01,240,GRB,1.17.6,84a5ead
3182.91465365,3182.91558642,0.399639261645,a3,2,8,0.05,certified,True,0.000932771530188,54,28,26,33,4,22,27.7979679108,35.6056621075,63.4036300182,15.0283892155,3.267292855,0.455,27,0.378706490115,0.389639261645,3183.30429291,0.01,0.01,240,GRB,1.17.6,84a5ead
3185.75040205,3185.75051251,0.322959830457,a3,3,8,0.05,certified,True,0.000110461051463,20,11,9,17,6,3,14.9505381584,17.0806899071,32.0312280655,16.889898777,3.65075267124,0.540351439377,10,0.302849369405,0.312959830457,3186.06336188,0.01,0.01,240,GRB,1.17.6,84a5ead
2309.27313026,2309.27344657,0.330498078933,a3,4,8,0.05,certified,True,0.000316306688092,54,28,26,32,4,22,28.9940280914,28.0326762199,57.0267043114,12.2192382812,3.52848345705,0.629583508021,27,0.310181772244,0.320498078932,2309.59362834,0.01,0.01,240,GRB,1.17.6,84a5ead
2359.93461854,2359.93497336,2.15604504359,a3,5,8,0.05,certified,True,0.000354814787443,14,8,6,12,6,0,2.95418524742,2.57786202431,5.53204727173,4.43515920639,4.59551479817,1.07692993715,7,2.13569022881,2.14604504359,2362.08066359,0.01,0.01,240,GRB,1.17.6,84a5ead
2256.93212137,2256.93217919,0.838979146563,a3,6,8,0.05,certified,True,5.78193335059e-05,26,14,12,21,12,0,11.6433935165,12.3147575855,23.9581511021,13.6146228313,5.10512531506,0.97776694806,13,0.818921327229,0.828979146563,2257.76110052,0.01,0.01,240,GRB,1.17.6,84a5ead
2254.99887776,2254.9993933,3.0337027264,a3,7,8,0.05,certified,True,0.000515546771112,18,10,8,15,6,2,6.09193634987,6.29406070709,12.385997057,10.163207531,3.72481766361,0.820832329044,9,3.01318717962,3.0237027264,2258.02258048,0.01,0.01,240,GRB,1.17.6,84a5ead
2238.07986383,2238.08022267,4.81320705546,a3,8,8,0.05,certified,True,0.000358836754003,60,31,29,34,4,25,13.3508713245,11.1981582642,24.5490295887,4.21402239799,4.00905507498,0.497625162585,30,4.7928482187,4.80320705546,2242.88307089,0.01,0.01,240,GRB,1.17.6,84a5ead
2295.26910983,2295.26961661,0.304493539831,a3,9,8,0.05,certified,True,0.000506780553678,34,18,16,25,7,9,14.2611274719,13.6735546589,27.9346821308,8.99819922447,7.68455807656,1.405,17,0.283986759277,0.294493539831,2295.56360337,0.01,0.01,240,GRB,1.17.6,84a5ead
2261.56394829,2261.56426046,3.43906370578,a3,10,8,0.05,certified,True,0.000312166227559,18,10,8,16,8,0,3.14098453522,2.63440775871,5.77539229393,4.66415262222,4.1299157235,0.594710104248,9,3.41875153956,3.42906370578,2264.993012,0.01,0.01,240,GRB,1.17.6,84a5ead
3165.85421318,3165.85490227,0.0104399746251,a3,11,8,0.05,certified,True,0.000689094190875,26,14,12,14,2,10,6.88400745392,5.76355910301,12.6475665569,4.64829230309,3.01287175002,0.75,13,-0.0102491195662,0.000439974624896,3165.85465315,0.01,0.01,240,GRB,1.17.6,167297a
2271.45170767,2271.45237992,3.22704754653,a3,12,8,0.05,certified,True,0.000672248483625,18,10,8,16,7,1,6.1532895565,5.32397580147,11.477265358,7.21111893654,3.41327970655,0.506716977478,9,3.20637529805,3.21704754653,2274.66875522,0.01,0.01,240,GRB,1.17.6,84a5ead
4086,4086,0.0100000000002,a3,13,8,0.05,certified,True,0,2,2,0,1,0,0,0.208447933197,0,0.208447933197,0.168166637421,0,0,1,-0.0100000000002,0,4086,0.01,0.01,240,GRB,1.17.6,84a5ead
2268.93827516,2268.93892747,0.0137840030843,a3,14,8,0.05,certified,True,0.000652300837373,26,14,12,20,5,7,6.72761130333,6.27230811119,12.9999194145,5.75075364113,5.45972207904,0.816928040822,13,-0.0068682977535,0.00378400308409,2268.94205917,0.01,0.01,240,GRB,1.17.6,84a5ead
3168.29772855,3168.29802403,0.0102594716327,a3,15,8,0.05,certified,True,0.000295473661481,48,25,23,32,9,14,14.1999528408,16.9267790318,31.1267318726,7.57103943825,3.23367598554,0.735,24,-0.0100360020292,0.000259471632489,3168.29798803,0.01,0.01,240,GRB,1.17.6,167297a
3532.42143323,3532.42182552,0.011213328085,a3,0,12,0.05,certified,True,0.000392283806832,24,13,11,18,5,6,171.362586975,302.29934907,473.661936045,213.206908941,9.40882474477,1.61866655939,12,-0.00917895572229,0.00121332808476,3532.42264656,0.01,0.01,240,GRB,1.17.6,167297a
3503.64109273,3503.64195755,0.0445282629044,a3,1,12,0.05,certified,True,0.000864820294282,20,11,9,19,7,2,1153.03331852,1437.5543654,2590.58768392,1869.00865579,8.55769651121,1.07376015977,10,0.0236634426096,0.0345282629041,3503.675621,0.01,0.01,240,GRB,1.17.6,84a5ead
2682.34796516,2682.34835629,2.18725050869,a3,2,12,0.05,certified,True,0.000391134402889,22,12,10,21,9,1,273.694392681,19.0171763897,292.711569071,25.9384934902,10.4156097361,0.847188357662,11,2.16685937429,2.17725050869,2684.52521567,0.01,0.01,240,GRB,1.17.6,84a5ead
4338.71334669,4338.71423085,0.0108317254117,a3,3,12,0.05,certified,True,0.000884159252564,30,16,14,26,8,6,3500.78593397,5224.33747792,8725.12341189,6591.16829491,6.07870027291,1.51679398119,15,-0.0100524338413,0.000831725411444,4338.71417842,0.01,0.01,240,GRB,1.17.6,84a5ead
3433.70883635,3433.70995043,5.28909734137,a3,4,12,0.05,certified,True,0.00111407518125,28,15,13,25,11,2,2575.62144041,5009.23011947,7584.85155988,5083.0349288,8.82207369691,0.797651522398,14,5.26798326618,5.27909734137,3438.98793369,0.01,0.01,240,GRB,1.17.6,84a5ead
3501.55671,3501.55729286,12.9645971366,a3,5,12,0.05,certified,True,0.000582856315759,22,12,10,21,8,2,635.413820982,825.622282505,1461.03610349,1840.77733803,9.16826602591,1.01,11,12.9440142803,12.9545971366,3514.51130714,0.01,0.01,240,GRB,1.17.6,84a5ead
2680.09729775,2680.09821365,7.33645030125,a3,6,12,0.05,certified,True,0.000915898520816,32,17,15,27,8,7,39.8171572685,41.8887021542,81.7058594227,81.1074001789,12.7267737881,1.29168422227,16,7.31553440273,7.32645030125,2687.42374805,0.01,0.01,240,GRB,1.17.6,84a5ead
3353.48988885,3353.49023038,0.208483840721,a3,7,12,0.05,certified,True,0.000341526158081,30,16,14,29,10,4,1155.68849182,1459.72499585,2615.41348767,1518.24331927,5.35739646875,0.572786151329,15,0.188142314562,0.198483840721,3353.68837269,0.01,0.01,240,GRB,1.17.6,84a5ead
3477.46873445,3477.46918976,9.07673050178,a3,8,12,0.05,certified,True,0.000455305474134,20,11,9,19,7,2,61.3687963486,121.205928802,182.574725151,210.242121935,5.15213100724,0.642677836068,10,9.0562751963,9.06673050178,3486.53546495,0.01,0.01,240,GRB,1.17.6,84a5ead
2744.33926048,2744.34013629,10.5293640915,a3,9,12,0.05,certified,True,0.000875815595919,20,11,9,19,8,1,21.5868554115,16.9671835899,38.5540390015,28.3096237183,11.8551080446,1.165,10,10.5084882759,10.5193640915,2754.85862457,0.01,0.01,240,GRB,1.17.6,84a5ead
3408.90156169,3408.90198332,5.01265073599,a3,10,12,0.05,certified,True,0.000421626563821,40,21,19,30,8,11,3751.75336647,6185.24379182,9936.99715829,3413.64186406,7.18325501649,0.775121094662,20,4.99222910943,5.00265073599,3413.90421243,0.01,0.01,240,GRB,1.17.6,84a5ead
4224.20479052,4224.20531874,0.216920163217,a3,11,12,0.05,certified,True,0.000528214178303,28,15,13,21,13,0,340.923850536,488.263511658,829.187362194,443.879040241,5.91834330468,1.37,14,0.196391949038,0.206920163217,4224.41171069,0.01,0.01,240,GRB,1.17.6,167297a
3331.45650568,3331.45911787,7.80195541532,a3,12,12,0.05,certified,True,0.00261219287358,30,16,14,22,8,6,1168.55846071,2006.67634845,3175.23480916,2160.64307904,7.28451255426,1.69966159871,15,7.77934322245,7.79195541532,3339.24846109,0.01,0.01,240,GRB,1.17.6,84a5ead
4288.61504282,4288.61529862,0.0114444503179,a3,13,12,0.05,certified,True,0.000255799204751,34,18,16,24,8,8,586.473426104,842.004352808,1428.47777891,736.672236919,7.01082102011,1.6478821086,17,-0.00881134888732,0.00144445031765,4288.61648727,0.01,0.01,240,GRB,1.17.6,84a5ead
3464.28619836,3464.28728977,1.32691782377,a3,14,12,0.05,certified,True,0.00109141335133,24,13,11,22,11,0,92.7288572788,188.104939699,280.833796978,321.003275871,6.8302548759,0.795,12,1.30582641042,1.31691782377,3465.60311619,0.01,0.01,240,GRB,1.17.6,84a5ead
3459.66148881,3459.6621875,5.38629721942,a3,15,12,0.05,certified,True,0.000698691597336,34,18,16,32,12,4,90.325647831,152.966425896,243.292073727,155.299761772,11.0473621614,1.21691185353,17,5.36559852782,5.37629721942,3465.03778603,0.01,0.01,240,GRB,1.17.6,167297a
3130.61594736,3130.61644312,0.0104322570555,a4,0,8,0.01,certified,True,0.000495758056786,20,11,9,15,2,7,5.18277215958,4.21188545227,9.39465761185,4.46286463737,57.447168465,3.88329430482,10,-0.0100635010017,0.000432257055309,3130.61637962,0.01,0.01,240,GRB,1.17.6,167297a
3090.63675529,3090.63675529,0.0100000000002,a4,1,8,0.01,certified,True,0,12,7,5,9,2,3,2.94988775253,2.32962751389,5.27951526642,1.78836274147,41.4805826204,1.13686789088,6,-0.0100000000002,0,3090.63675529,0.01,0.01,240,GRB,1.17.6,84a5ead
3146.50460517,3146.50557686,0.303380449516,a4,2,8,0.01,certified,True,0.000971685792138,26,14,12,23,2,10,10.8700118065,10.6350548267,21.5050666332,7.58558082581,52.325848681,1.13686789088,13,0.282408763723,0.293380449516,3146.79798562,0.01,0.01,240,GRB,1.17.6,84a5ead
3128.0130825,3128.01349828,0.0106018152997,a4,3,8,0.01,certified,True,0.000415777335093,26,14,12,23,4,8,12.7243397236,11.8535068035,24.5778465271,7.9306769371,59.4599233909,1.13686789088,13,-0.00981396203588,0.000601815299433,3128.01368432,0.01,0.01,240,GRB,1.17.6,84a5ead
2176.93296032,2176.93347362,0.0110893932133,a4,4,8,0.01,certified,True,0.000513305664299,34,18,16,26,2,14,12.2358884811,11.0642490387,23.3001375198,5.69302916527,72.0474108794,1.52382600334,17,-0.00942391245144,0.00108939321308,2176.93404971,0.01,0.01,240,GRB,1.17.6,84a5ead
2214.96932904,2214.96968061,0.0104880222657,a4,5,8,0.01,certified,True,0.000351562499873,26,14,12,20,2,10,4.4376282692,3.74183893204,8.17946720123,3.43258905411,52.9010093409,1.13686789088,13,-0.00986354023462,0.000488022265472,2214.96981707,0.01,0.01,240,GRB,1.17.6,84a5ead
2153.79379139,2153.79441768,0.0105391294496,a4,6,8,0.01,certified,True,0.000626283359452,28,15,13,22,4,9,9.00212907791,8.36282348633,17.3649525642,6.34333729744,59.0396486776,1.13686789088,14,-0.0100871539103,0.000539129449407,2153.79433052,0.01,0.01,240,GRB,1.17.6,84a5ead
2155.99984695,2156.00012364,0.146955018174,a4,7,8,0.01,certified,True,0.00027668912935,30,16,14,18,5,9,6.23738527298,4.56320214272,10.8005874157,2.36526966095,52.6905715007,1.13686789088,15,0.126678329044,0.136955018174,2156.13680197,0.01,0.01,240,GRB,1.17.6,84a5ead
2148.84433835,2148.84528292,1.77860725093,a4,8,8,0.01,certified,True,0.00094457672094,38,20,18,25,5,13,10.6510074139,9.86243987083,20.5134472847,5.05569696426,65.2304106188,1.57466741594,19,1.75766267421,1.76860725093,2150.6129456,0.01,0.01,240,GRB,1.17.6,84a5ead
2173.58694474,2173.58752825,0.010984479487,a4,9,8,0.01,certified,True,0.000583508300679,42,22,20,33,5,15,19.5221021175,18.454562664,37.9766647816,7.50258016586,87.2313085685,1.37881101378,21,-0.00959902881414,0.00098447948676,2173.58792922,0.01,0.01,240,GRB,1.17.6,84a5ead
2154.57740148,2154.57769449,0.586079285895,a4,10,8,0.01,certified,True,0.000293004027753,28,15,13,21,2,11,6.10968947411,5.00063300133,11.1103224754,5.44771337509,59.8222024426,1.13686789088,14,0.565786281867,0.576079285895,2155.15348077,0.01,0.01,240,GRB,1.17.6,84a5ead
3132.32954328,3132.32954328,0.0100000000002,a4,11,8,0.01,certified,True,0,12,7,5,9,2,3,2.55887818336,2.06120443344,4.62008261681,1.02572250366,37.9165556263,1.13686789088,6,-0.0100000000002,0,3132.32954328,0.01,0.01,240,GRB,1.17.6,167297a
2170.774361,2170.77519332,0.589952638583,a4,12,8,0.01,certified,True,0.000832326230011,36,19,17,25,2,15,13.6060893536,12.9552104473,26.5612998009,6.41166329384,61.6275473572,1.13686789088,18,0.569120312352,0.579952638583,2171.35431364,0.01,0.01,240,GRB,1.17.6,84a5ead
4086,4086,0.0100000000002,a4,13,8,0.01,certified,True,0,2,2,0,1,0,0,0.208751440048,0,0.208751440048,0.175194978714,0,0,1,-0.0100000000002,0,4086,0.01,0.01,240,GRB,1.17.6,84a5ead
2156.76547954,2156.76572919,0.0103433714621,a4,14,8,0.01,certified,True,0.000249650573551,30,16,14,24,5,9,6.68515777588,6.10537815094,12.7905359268,3.52843594551,69.8454810161,1.23257279454,15,-0.00990627911187,0.000343371461895,2156.76582291,0.01,0.01,240,GRB,1.17.6,84a5ead
3135.03792069,3135.03850056,0.0118284410669,a4,15,8,0.01,certified,True,0.000579869079047,42,22,20,32,6,14,13.5877890587,13.9442536831,27.5320427418,5.47790789604,68.3946747317,1.21913013845,21,-0.0087514280126,0.00182844106666,3135.03974913,0.01,0.01,240,GRB,1.17.6,167297a
3293.46668202,3293.46873839,0.012867061223,a4,0,12,0.01,certified,True,0.00205637894624,26,14,12,21,5,7,67.8908836842,60.7529814243,128.643865108,48.1165583134,59.3533183946,1.62409399989,13,-0.00918931772367,0.00286706122279,3293.46954908,0.01,0.01,240,GRB,1.17.6,167297a
3291.81115203,3291.81170483,0.0140285965167,a4,1,12,0.01,certified,True,0.000552799837351,42,22,20,32,8,12,2172.38158083,2042.73280406,4215.11438489,904.323114872,59.9149579962,1.13686789088,21,-0.00652420332108,0.00402859651649,3291.81518062,0.01,0.01,240,GRB,1.17.6,84a5ead
2355.24733064,2355.24809271,0.0128443397884,a4,2,12,0.01,certified,True,0.000762073033911,36,19,17,24,1,16,26.6970853806,23.5743153095,50.2714006901,19.3741314411,75.7315574502,1.48929693705,18,-0.0079177332459,0.00284433978823,2355.25017498,0.01,0.01,240,GRB,1.17.6,84a5ead
4211.87101398,4211.87149135,0.0412268602813,a4,3,12,0.01,certified,True,0.000477366637824,30,16,14,25,5,9,1910.70192409,1696.29140615,3606.99333024,1567.59551811,60.9618038493,1.13686789088,15,0.0207494936431,0.0312268602811,4211.90224084,0.01,0.01,240,GRB,1.17.6,84a5ead
3261.57334186,3261.57429124,0.12346230428,a4,4,12,0.01,certified,True,0.000949378419136,46,24,22,36,5,17,1388.76731491,1328.09286547,2716.86018038,595.56845808,78.4113550578,4.9112175992,23,0.102512925861,0.11346230428,3261.68680416,0.01,0.01,240,GRB,1.17.6,84a5ead
3304.65597773,3304.65631827,2.85462665726,a4,5,12,0.01,certified,True,0.00034054791513,46,24,22,31,2,20,1104.16759968,1112.54911089,2216.71671057,823.71270442,81.6812244129,1.42822112757,23,2.83428610934,2.84462665726,3307.50060438,0.01,0.01,240,GRB,1.17.6,84a5ead
2365.18780201,2365.18869014,0.198494348972,a4,6,12,0.01,certified,True,0.000888130241492,50,26,24,38,2,22,42.7097303867,38.8584194183,81.5681498051,21.8138301373,80.6688152889,1.3571892737,25,0.17760621873,0.188494348971,2365.37629636,0.01,0.01,240,GRB,1.17.6,84a5ead
3206.30157428,3206.30203953,0.109815405288,a4,7,12,0.01,certified,True,0.000465248269848,50,26,24,34,3,21,792.177605152,742.548000574,1534.72560573,210.750140429,72.1186331416,1.32737877171,25,0.0893501570181,0.0998154052882,3206.40138969,0.01,0.01,240,GRB,1.17.6,84a5ead
3280.39697279,3280.39705998,0.327274020404,a4,8,12,0.01,certified,True,8.7190504928e-05,36,19,17,24,5,12,117.540148973,94.2791223526,211.819271326,70.8737785816,60.6914712206,1.13686789088,18,0.307186829898,0.317274020404,3280.71424681,0.01,0.01,240,GRB,1.17.6,84a5ead
2396.28955688,2396.28993043,2.84347825876,a4,9,12,0.01,certified,True,0.00037355902532,36,19,17,29,3,14,39.7738523483,35.2778892517,75.0517416,16.774772644,65.4588589961,1.2347686661,18,2.82310469973,2.83347825876,2399.12303513,0.01,0.01,240,GRB,1.17.6,84a5ead
3236.950008,3236.95060436,0.0334563810916,a4,10,12,0.01,certified,True,0.000596359634528,42,22,20,33,2,18,1007.40946245,972.192553759,1979.60201621,656.613143921,85.9245381632,1.13686789088,21,0.0128600214566,0.0234563810914,3236.97346438,0.01,0.01,240,GRB,1.17.6,84a5ead
4166.14073752,4166.14076573,0.0100282102831,a4,11,12,0.01,certified,True,2.82102828351e-05,26,14,12,22,3,9,99.6392924786,90.5235893726,190.162881851,19.9703650475,53.1812172806,1.13686789088,13,-0.0100000000002,2.82102828351e-05,4166.14076573,0.01,0.01,240,GRB,1.17.6,167297a
3200.00106913,3200.00196429,1.35660761391,a4,12,12,0.01,certified,True,0.000895159725133,38,20,18,33,4,14,597.77008462,589.427939653,1187.19802427,390.380484104,79.6728570955,2.78640148381,19,1.33571245418,1.34660761391,3201.34767674,0.01,0.01,240,GRB,1.17.6,84a5ead
4205.81936776,4205.82022244,0.0113775437112,a4,13,12,0.01,certified,True,0.000854684474689,32,17,15,26,6,9,155.009451628,153.313479185,308.322930813,226.86376977,66.6329784182,1.77547274365,16,-0.00947714076392,0.00137754371099,4205.8207453,0.01,0.01,240,GRB,1.17.6,84a5ead
3266.41077831,3266.41132906,0.0126276827755,a4,14,12,0.01,certified,True,0.000550750517505,38,20,18,33,1,17,117.588151217,99.8587625027,217.446913719,63.0009567738,78.8566579597,1.13686789088,19,-0.00792306774247,0.00262768277526,3266.41340599,0.01,0.01,240,GRB,1.17.6,84a5ead
3279.7595469,3279.76045953,2.681978485,a4,15,12,0.01,certified,True,0.000912624104785,48,25,23,37,3,20,97.5620799065,84.4630084038,182.02508831,52.0542521477,86.4018009106,1.18882963228,24,2.6610658609,2.671978485,3282.43152539,0.01,0.01,240,GRB,1.17.6,167297a
3176.59912487,3176.59951099,0.0106406126051,a4,0,8,0.05,certified,True,0.000386116028039,22,12,10,19,2,8,6.67926287651,7.04640698433,13.7256698608,6.77720713615,110.164928474,2.13686789088,11,-0.00974550342335,0.000640612604911,3176.59976548,0.01,0.01,240,GRB,1.17.6,167297a
3101.35487719,3101.35512475,0.0111798223643,a4,1,8,0.05,certified,True,0.00024755859431,18,10,8,14,5,3,5.20179176331,4.77664709091,9.97843885422,4.1746506691,111.497185423,2.13686789088,9,-0.00906773623046,0.00117982236407,3101.35605701,0.01,0.01,240,GRB,1.17.6,84a5ead
3182.91465306,3182.91558822,0.399639847417,a4,2,8,0.05,certified,True,0.000935159693654,34,18,16,28,3,13,16.2192101479,16.4525573254,32.6717674732,13.3453998566,120.154168695,2.13686789088,17,0.378704687723,0.389639847417,3183.30429291,0.01,0.01,240,GRB,1.17.6,84a5ead
3185.74991989,3185.75046913,0.3234419904,a4,3,8,0.05,certified,True,0.000549235998733,32,17,15,26,3,12,18.5740258694,17.6106622219,36.1846880913,11.6264038086,129.880645903,2.13686789088,16,0.302892754401,0.313441990399,3186.06336188,0.01,0.01,240,GRB,1.17.6,84a5ead
2309.2732271,2309.27350833,0.330401241486,a4,4,8,0.05,certified,True,0.000281225377876,58,30,28,35,2,26,23.2251791954,22.4555447102,45.6807239056,8.72759866714,215.53956796,2.17290756842,29,0.310120016108,0.320401241486,2309.59362834,0.01,0.01,240,GRB,1.17.6,84a5ead
2359.93466084,2359.9351166,2.15600275047,a4,5,8,0.05,certified,True,0.000455764456547,16,9,7,11,1,6,2.80105566978,2.11512303352,4.91617870331,3.44543671608,99.9942539106,2.13686789088,8,2.13554698602,2.14600275047,2362.08066359,0.01,0.01,240,GRB,1.17.6,84a5ead
2256.93174467,2256.93223819,0.839355845509,a4,6,8,0.05,certified,True,0.000493515630751,20,11,9,17,2,7,6.81012701988,6.1187787056,12.9289057255,10.1911308765,125.273232606,2.15265719984,10,0.818862329878,0.829355845509,2257.76110052,0.01,0.01,240,GRB,1.17.6,84a5ead
2254.99885113,2254.99980648,3.03372935903,a4,7,8,0.05,certified,True,0.00095535033779,22,12,10,17,1,9,5.28181552887,4.09807157516,9.37988710403,5.55233120918,109.438592785,2.13686789088,11,3.01277400869,3.02372935903,2258.02258048,0.01,0.01,240,GRB,1.17.6,84a5ead
2238.07986383,2238.08022267,4.81320705546,a4,8,8,0.05,certified,True,0.000358836754003,50,26,24,31,5,19,17.1679964066,14.7410972118,31.9090936184,6.23247861862,169.607273319,2.13686789088,25,4.7928482187,4.80320705546,2242.88307089,0.01,0.01,240,GRB,1.17.6,84a5ead
2295.2689004,2295.2695474,0.304702964617,a4,9,8,0.05,certified,True,0.00064699256518,44,23,21,35,8,13,21.4002931118,20.1014854908,41.5017786026,8.87126922607,174.366777272,4.30450669397,22,0.284055972052,0.294702964617,2295.56360337,0.01,0.01,240,GRB,1.17.6,84a5ead
2261.56368622,2261.56430378,3.43932577907,a4,10,8,0.05,certified,True,0.000617563811829,42,22,20,27,2,18,9.71988582611,8.33466362953,18.0545494556,6.7018456459,158.147828386,2.13686789088,21,3.41870821525,3.42932577907,2264.993012,0.01,0.01,240,GRB,1.17.6,84a5ead
3165.85426491,3165.8546685,0.0103882478334,a4,11,8,0.05,certified,True,0.000403594970976,16,9,7,12,2,5,4.00686812401,3.15138673782,7.15825486183,4.5775001049,103.081815183,2.13686789088,8,-0.0100153471381,0.000388247833143,3165.85465315,0.01,0.01,240,GRB,1.17.6,167297a
2271.45172713,2271.4525184,3.2270280874,a4,12,8,0.05,certified,True,0.000791270224909,28,15,13,19,2,11,11.4558451176,10.111358881,21.5672039986,8.20269989967,125.445030558,2.13686789088,14,3.20623681718,3.2170280874,2274.66875522,0.01,0.01,240,GRB,1.17.6,84a5ead
4086,4086,0.0100000000002,a4,13,8,0.05,certified,True,0,2,2,0,1,0,0,0.209532022476,0,0.209532022476,0.17692232132,0,0,1,-0.0100000000002,0,4086,0.01,0.01,240,GRB,1.17.6,84a5ead
2268.93824556,2268.93906625,0.0138136077612,a4,14,8,0.05,certified,True,0.000820685435883,24,13,11,19,1,10,6.13948440552,5.27975749969,11.4192419052,5.75286531448,128.089007596,2.13686789088,12,-0.0070070776751,0.003813607761,2268.94205917,0.01,0.01,240,GRB,1.17.6,84a5ead
3168.29776586,3168.29797893,0.0102221670386,a4,15,8,0.05,certified,True,0.000213066100969,38,20,18,32,2,16,12.7621662617,13.4209849834,26.1831512451,7.89536571503,140.214434027,2.13686789088,19,-0.00999089906281,0.000222167038373,3168.29798803,0.01,0.01,240,GRB,1.17.6,167297a
